0	chr10	100181973	100182738	.
1	chr10	100183204	100184103	.
2	chr10	100185595	100186501	.
3	chr10	12500494	12501381	.
4	chr10	14579331	14580189	.
5	chr10	14617582	14618372	.
6	chr10	14647858	14648752	.
7	chr10	14659512	14660407	.
8	chr10	30396154	30396998	.
9	chr10	30857488	30858392	.
10	chr10	30862257	30863123	.
11	chr10	30999055	30999867	.
12	chr10	31000525	31001370	.
13	chr11	10041544	10042451	.
14	chr11	10285098	10286003	.
15	chr11	10304588	10305368	.
16	chr11	121435877	121436757	.
17	chr11	121464309	121465187	.
18	chr11	123480277	123481174	.
19	chr11	14611713	14612581	.
20	chr11	14813238	14814099	.
21	chr11	34208233	34209138	.
22	chr11	34371259	34372136	.
23	chr11	47982579	47983248	.
24	chr11	48019885	48020788	.
25	chr11	60056053	60056950	.
26	chr11	67283087	67283969	.
27	chr11	94543701	94544613	.
28	chr11	94574263	94575170	.
29	chr11	94602599	94603518	.
30	chr11	95256116	95257026	.
31	chr12	10027428	10028299	.
32	chr12	80939291	80940208	.
33	chr12	82965904	82966820	.
34	chr12	95995931	95996798	.
35	chr12	96037214	96038112	.
36	chr12	9970876	9971735	.
37	chr13	29368758	29369646	.
38	chr13	30712866	30713735	.
39	chr14	20891001	20891926	.
40	chr14	24575963	24576840	.
41	chr14	58746941	58747835	.
42	chr14	81033600	81034503	.
43	chr14	90644658	90645555	.
44	chr15	42279073	42279965	.
45	chr15	42284798	42285674	.
46	chr15	42366788	42367675	.
47	chr15	50132006	50132911	.
48	chr15	50257624	50258523	.
49	chr15	55220949	55221858	.
50	chr15	55224543	55225449	.
51	chr15	55250250	55251092	.
52	chr15	55327155	55328060	.
53	chr15	57283705	57284510	.
54	chr15	57299519	57300405	.
55	chr15	75945714	75946624	.
56	chr15	76006065	76006936	.
57	chr15	89820612	89821410	.
58	chr15	89825043	89825961	.
59	chr16	11991985	11992892	.
60	chr16	12344489	12345300	.
61	chr16	85733079	85733944	.
62	chr16	85758862	85759651	.
63	chr16	85761607	85762516	.
64	chr17	4433341	4434262	.
65	chr17	58267345	58268080	.
66	chr17	58280527	58281145	.
67	chr17	58281445	58282335	.
68	chr17	58284457	58285339	.
69	chr17	66459569	66460470	.
70	chr17	6948412	6949326	.
71	chr18	2857288	2858207	.
72	chr18	63859643	63860511	.
73	chr18	63907461	63908344	.
74	chr18	79791385	79792268	.
75	chr19	18969307	18970172	.
76	chr19	18972194	18973115	.
77	chr19	41618959	41619839	.
78	chr19	41621345	41622222	.
79	chr19	41626680	41627592	.
80	chr19	41638517	41639383	.
81	chr19	7348524	7349433	.
82	chr19	821863	822642	.
83	chr19	827388	828263	.
84	chr19	836329	837176	.
85	chr19	840442	841305	.
86	chr19	848391	849171	.
87	chr19	8493963	8494859	.
88	chr19	8499900	8500808	.
89	chr19	850217	851088	.
90	chr19	8502216	8503005	.
91	chr19	8517373	8518196	.
92	chr19	851862	852691	.
93	chr19	859089	859889	.
94	chr19	860226	861143	.
95	chr19	861923	862735	.
96	chr1	158809100	158809583	.
97	chr1	158809701	158810485	.
98	chr1	180160104	180160996	.
99	chr1	206050458	206051369	.
100	chr1	231774613	231775496	.
101	chr1	235866576	235867444	.
102	chr1	235879807	235880709	.
103	chr1	235892724	235893585	.
104	chr1	235900220	235901130	.
105	chr1	235917121	235918024	.
106	chr1	35799975	35800885	.
107	chr1	36482521	36483429	.
108	chr1	36486419	36487333	.
109	chr1	36517023	36517470	.
110	chr1	66335740	66336624	.
111	chr1	9069264	9070159	.
112	chr1	9082981	9083810	.
113	chr1	9093675	9094509	.
114	chr1	92475966	92476867	.
115	chr1	92483459	92484288	.
116	chr1	92485535	92486373	.
117	chr1	92486639	92487462	.
118	chr20	1489394	1490254	.
119	chr20	1491083	1491965	.
120	chr20	24951298	24952207	.
121	chr20	32040070	32040981	.
122	chr20	3420011	3420912	.
123	chr20	45254568	45255423	.
124	chr20	49727218	49728118	.
125	chr21	15534244	15535174	.
126	chr21	44353056	44353856	.
127	chr21	44353990	44354513	.
128	chr21	45618818	45619555	.
129	chr21	45642899	45643844	.
130	chr21	45818278	45818965	.
131	chr21	45820286	45821189	.
132	chr22	36873460	36874338	.
133	chr2	101441789	101442608	.
134	chr2	101463600	101464438	.
135	chr2	101509254	101510164	.
136	chr2	178530276	178531130	.
137	chr2	216619304	216620234	.
138	chr2	223870794	223871727	.
139	chr2	223918354	223919265	.
140	chr2	31032315	31033170	.
141	chr2	46966913	46967817	.
142	chr2	46970319	46971205	.
143	chr2	46979304	46980180	.
144	chr2	71451009	71451790	.
145	chr2	71452297	71453174	.
146	chr2	71453477	71454257	.
147	chr2	99755833	99756720	.
148	chr3	122758798	122759717	.
149	chr3	122767589	122768507	.
150	chr3	122769226	122770113	.
151	chr3	128523304	128524217	.
152	chr3	132283163	132284070	.
153	chr3	132290608	132291508	.
154	chr3	132316976	132317889	.
155	chr3	151871372	151872263	.
156	chr3	151873868	151874593	.
157	chr3	151875500	151876413	.
158	chr3	152301692	152302497	.
159	chr3	170006768	170007671	.
160	chr3	170024878	170025760	.
161	chr3	170044519	170045431	.
162	chr3	178289458	178290327	.
163	chr3	186161980	186162890	.
164	chr3	186185000	186185878	.
165	chr3	186361750	186362630	.
166	chr3	186364879	186365795	.
167	chr3	186374175	186375018	.
168	chr3	72894727	72895627	.
169	chr3	72938427	72939337	.
170	chr3	72976902	72977790	.
171	chr4	1201241	1201704	.
172	chr4	1201825	1202571	.
173	chr4	153651342	153652212	.
174	chr4	153655713	153656603	.
175	chr4	153661129	153662007	.
176	chr4	15832498	15833415	.
177	chr4	16055356	16056192	.
178	chr4	177307864	177308620	.
179	chr4	183797586	183798290	.
180	chr4	183830554	183831361	.
181	chr4	183831523	183832188	.
182	chr4	183832832	183833698	.
183	chr4	183905154	183905720	.
184	chr4	183987768	183988628	.
185	chr4	183989304	183990155	.
186	chr4	83123828	83124736	.
187	chr4	83128283	83129180	.
188	chr4	85474729	85475649	.
189	chr5	128537588	128538370	.
190	chr5	132252758	132253620	.
191	chr5	132293832	132294545	.
192	chr5	132295005	132295808	.
193	chr5	14587898	14588777	.
194	chr5	151482961	151483786	.
195	chr5	17255280	17256213	.
196	chr5	175638002	175638903	.
197	chr5	175673306	175674125	.
198	chr5	175689139	175690047	.
199	chr5	178392774	178393665	.
200	chr5	178467268	178468184	.
201	chr5	178477109	178478006	.
202	chr5	178483383	178484287	.
203	chr5	178532538	178533398	.
204	chr5	178538691	178539595	.
205	chr5	36683792	36684667	.
206	chr5	39272161	39272990	.
207	chr5	50634603	50635489	.
208	chr5	50647544	50648411	.
209	chr5	50667338	50668170	.
210	chr5	55575969	55576873	.
211	chr5	80503461	80504241	.
