0	chr10	110857475	110858076	.
1	chr10	114674113	114675031	.
2	chr10	117237074	117237960	.
3	chr10	117272400	117273218	.
4	chr10	12448465	12449366	.
5	chr10	133278294	133279199	.
6	chr10	29767738	29768646	.
7	chr10	30396154	30396998	.
8	chr10	30436798	30437649	.
9	chr10	45373673	45374425	.
10	chr10	45375916	45376773	.
11	chr10	45410652	45411535	.
12	chr10	71753268	71754157	.
13	chr10	71775037	71775880	.
14	chr10	95789644	95790538	.
15	chr10	95792094	95792946	.
16	chr10	95793400	95794265	.
17	chr10	95864897	95865794	.
18	chr11	121418456	121419273	.
19	chr11	124075876	124076782	.
20	chr11	126311344	126312195	.
21	chr11	126345806	126346740	.
22	chr11	126353111	126353997	.
23	chr11	126355188	126356108	.
24	chr11	126356558	126357181	.
25	chr11	126400215	126401110	.
26	chr11	128476493	128477403	.
27	chr11	128565640	128566542	.
28	chr11	3124186	3125096	.
29	chr11	350443	351351	.
30	chr11	59706608	59707513	.
31	chr11	59766917	59767753	.
32	chr11	59866192	59867067	.
33	chr11	60056053	60056950	.
34	chr11	62497002	62497886	.
35	chr11	62556143	62557036	.
36	chr11	75479941	75480821	.
37	chr11	75507859	75508694	.
38	chr11	78289988	78290855	.
39	chr11	78291927	78292847	.
40	chr11	78325177	78326063	.
41	chr11	78336746	78337618	.
42	chr11	78424545	78425417	.
43	chr11	78429356	78430226	.
44	chr11	95985034	95985934	.
45	chr11	96212180	96213086	.
46	chr12	106247461	106248180	.
47	chr12	106248747	106249607	.
48	chr12	106267266	106268119	.
49	chr12	106268898	106269809	.
50	chr12	106282103	106282988	.
51	chr12	106302090	106302907	.
52	chr12	110661228	110662148	.
53	chr12	110687467	110688284	.
54	chr12	110689130	110689977	.
55	chr12	110693654	110694340	.
56	chr12	113187424	113188341	.
57	chr12	113229702	113230612	.
58	chr12	113261619	113262504	.
59	chr12	26331713	26332623	.
60	chr12	32106351	32107262	.
61	chr12	47155838	47156725	.
62	chr12	62910285	62911189	.
63	chr12	80936658	80937561	.
64	chr12	80939291	80940208	.
65	chr12	8320144	8321066	.
66	chr12	8328537	8329454	.
67	chr12	8396348	8397223	.
68	chr12	8492858	8493759	.
69	chr12	92030352	92031232	.
70	chr12	92070807	92071714	.
71	chr13	30673728	30674642	.
72	chr13	30681629	30682536	.
73	chr13	30712866	30713735	.
74	chr13	30720217	30721117	.
75	chr13	30735031	30735922	.
76	chr13	30737391	30738311	.
77	chr13	30739868	30740792	.
78	chr13	30744038	30744914	.
79	chr13	48624721	48625440	.
80	chr13	48625786	48626680	.
81	chr13	48653226	48654141	.
82	chr13	75326266	75327189	.
83	chr13	75425098	75425959	.
84	chr13	79451278	79452180	.
85	chr13	79480840	79481753	.
86	chr13	79484966	79485885	.
87	chr13	79522280	79523189	.
88	chr13	79525036	79525895	.
89	chr13	96052958	96053793	.
90	chr13	96397614	96398495	.
91	chr14	103931184	103932099	.
92	chr14	20885894	20886792	.
93	chr14	22212882	22213786	.
94	chr14	22396956	22397860	.
95	chr14	22422054	22422944	.
96	chr14	22427461	22428369	.
97	chr14	22428931	22429671	.
98	chr14	22460254	22461156	.
99	chr14	24984647	24985520	.
100	chr14	50303578	50304466	.
101	chr14	87992688	87993541	.
102	chr14	87995112	87995965	.
103	chr14	88004757	88005580	.
104	chr14	88006108	88006920	.
105	chr14	91057724	91058587	.
106	chr15	33440687	33441562	.
107	chr15	50257624	50258523	.
108	chr15	50260431	50261218	.
109	chr15	50262294	50263171	.
110	chr15	50265498	50266344	.
111	chr15	69319521	69320362	.
112	chr15	69320994	69321797	.
113	chr15	74438420	74439296	.
114	chr15	74552526	74553429	.
115	chr15	89825043	89825961	.
116	chr16	11255670	11256565	.
117	chr16	11257202	11257951	.
118	chr16	11297299	11298212	.
119	chr16	1244696	1245540	.
120	chr16	20673871	20674779	.
121	chr16	20691336	20692245	.
122	chr16	31253381	31254267	.
123	chr16	4016451	4017338	.
124	chr16	4116111	4116927	.
125	chr16	57628114	57629010	.
126	chr16	57667321	57667969	.
127	chr16	57668077	57668377	.
128	chr16	72931407	72932319	.
129	chr17	15235984	15236887	.
130	chr17	15237861	15238717	.
131	chr17	15260450	15261323	.
132	chr17	27532211	27533021	.
133	chr17	27569064	27569848	.
134	chr17	27569978	27570777	.
135	chr17	35214104	35214874	.
136	chr17	35244241	35245047	.
137	chr17	489449	490170	.
138	chr17	491005	491800	.
139	chr17	58183983	58184760	.
140	chr17	58185153	58185986	.
141	chr17	58190938	58191790	.
142	chr17	64115656	64116589	.
143	chr17	68237296	68238220	.
144	chr17	68247482	68248368	.
145	chr17	68291598	68292262	.
146	chr17	68314640	68315549	.
147	chr17	68346206	68347111	.
148	chr17	68398681	68399541	.
149	chr17	68455639	68456414	.
150	chr17	74690216	74691112	.
151	chr17	7573470	7574251	.
152	chr17	82204759	82205511	.
153	chr17	82205671	82206513	.
154	chr17	82216371	82217250	.
155	chr17	82217595	82218333	.
156	chr17	82228559	82229210	.
157	chr17	8860948	8861838	.
158	chr17	8869171	8870027	.
159	chr18	10995233	10996120	.
160	chr18	11178711	11179619	.
161	chr18	24432348	24433205	.
162	chr18	2842850	2843751	.
163	chr18	3656149	3657026	.
164	chr18	3706215	3707105	.
165	chr18	8704746	8705624	.
166	chr18	907378	908204	.
167	chr19	10427856	10428771	.
168	chr19	10430374	10431210	.
169	chr19	10431767	10432691	.
170	chr19	40330825	40331742	.
171	chr19	40365420	40366298	.
172	chr19	43682835	43683686	.
173	chr19	43696066	43696962	.
174	chr19	43701055	43701917	.
175	chr19	51546419	51547249	.
176	chr19	51547684	51548430	.
177	chr19	54389316	54390199	.
178	chr1	10400299	10401153	.
179	chr1	108521730	108522579	.
180	chr1	108559571	108560490	.
181	chr1	108590683	108591538	.
182	chr1	109910400	109911247	.
183	chr1	152047800	152048686	.
184	chr1	156816419	156817334	.
185	chr1	156860565	156861141	.
186	chr1	156862819	156863714	.
187	chr1	157818237	157819046	.
188	chr1	157831925	157832801	.
189	chr1	160682877	160683810	.
190	chr1	161185117	161185966	.
191	chr1	161216787	161217643	.
192	chr1	161491170	161492072	.
193	chr1	184031073	184031987	.
194	chr1	205680019	205680799	.
195	chr1	205692165	205692982	.
196	chr1	205695346	205696257	.
197	chr1	205706580	205707488	.
198	chr1	207363015	207363914	.
199	chr1	207495865	207496757	.
200	chr1	207579060	207579969	.
201	chr1	209747436	209748340	.
202	chr1	209749573	209750464	.
203	chr1	210582302	210583208	.
204	chr1	210680903	210681814	.
205	chr1	210730909	210731787	.
206	chr1	211133769	211134654	.
