0	chr10	100181973	100182738	.
1	chr10	100183204	100184103	.
2	chr10	100185595	100186501	.
3	chr10	102917706	102918595	.
4	chr10	102988716	102989624	.
5	chr10	103618495	103619373	.
6	chr10	103644877	103645787	.
7	chr10	103696215	103697122	.
8	chr10	103757486	103758357	.
9	chr10	103768138	103769017	.
10	chr10	103800545	103801445	.
11	chr10	103845765	103846490	.
12	chr10	110009915	110010737	.
13	chr10	110081616	110082507	.
14	chr10	110834587	110835465	.
15	chr10	110857475	110858076	.
16	chr10	110858185	110858701	.
17	chr10	110867293	110868176	.
18	chr10	113091591	113092501	.
19	chr10	114674113	114675031	.
20	chr10	114754265	114755166	.
21	chr10	117237074	117237960	.
22	chr10	117272400	117273218	.
23	chr10	12448465	12449366	.
24	chr10	12500494	12501381	.
25	chr10	127906636	127907490	.
26	chr10	128050676	128051462	.
27	chr10	128064367	128065269	.
28	chr10	133278294	133279199	.
29	chr10	133292896	133293735	.
30	chr10	133305512	133306373	.
31	chr10	14579331	14580189	.
32	chr10	14617582	14618372	.
33	chr10	14647858	14648752	.
34	chr10	14659512	14660407	.
35	chr10	15313592	15314507	.
36	chr10	15370775	15371619	.
37	chr10	17425631	17426549	.
38	chr10	17428416	17429300	.
39	chr10	17430490	17431367	.
40	chr10	17805709	17806414	.
41	chr10	17851380	17852268	.
42	chr10	18418353	18419228	.
43	chr10	28302616	28303476	.
44	chr10	28363117	28364028	.
45	chr10	28366719	28367491	.
46	chr10	28381566	28382471	.
47	chr10	29478802	29479690	.
48	chr10	29767738	29768646	.
49	chr10	30396154	30396998	.
50	chr10	30436798	30437649	.
51	chr10	30828470	30829377	.
52	chr10	30857488	30858392	.
53	chr10	30862257	30863123	.
54	chr10	30999055	30999867	.
55	chr10	31000525	31001370	.
56	chr10	31972261	31973186	.
57	chr10	33334798	33335668	.
58	chr10	33355000	33355904	.
59	chr10	33365555	33366458	.
60	chr10	44967858	44968704	.
61	chr10	44974641	44975542	.
62	chr10	44978454	44979319	.
63	chr10	45373673	45374425	.
64	chr10	45375916	45376773	.
65	chr10	45410652	45411535	.
66	chr10	4981695	4982580	.
67	chr10	50325153	50326054	.
68	chr10	50326653	50327505	.
69	chr10	50396816	50397723	.
70	chr10	50417842	50418725	.
71	chr10	50550071	50550967	.
72	chr10	50565023	50565903	.
73	chr10	50577421	50578326	.
74	chr10	50621773	50622633	.
75	chr10	50624382	50625178	.
76	chr10	51073984	51074826	.
77	chr10	69451050	69451905	.
78	chr10	69479132	69479964	.
79	chr10	71233673	71234535	.
80	chr10	71244395	71245165	.
81	chr10	71753268	71754157	.
82	chr10	71775037	71775880	.
83	chr10	7184506	7185268	.
84	chr10	7337153	7338037	.
85	chr10	73894197	73895106	.
86	chr10	73906301	73907109	.
87	chr10	73956318	73957187	.
88	chr10	73997524	73998443	.
89	chr10	74021048	74021916	.
90	chr10	74067479	74068376	.
91	chr10	84187142	84187859	.
92	chr10	84194222	84195083	.
93	chr10	87500375	87501293	.
94	chr10	87635507	87636389	.
95	chr10	87740015	87740848	.
96	chr10	89296155	89296828	.
97	chr10	89327624	89328530	.
98	chr10	89888407	89889306	.
99	chr10	90775070	90775978	.
100	chr10	90847160	90848062	.
101	chr10	90857524	90858402	.
102	chr10	90859293	90860080	.
103	chr10	90871498	90872311	.
104	chr10	93313541	93314433	.
105	chr10	93390410	93391308	.
106	chr10	93412800	93413764	.
107	chr10	93427194	93428107	.
108	chr10	93482299	93483238	.
109	chr10	93496077	93496964	.
110	chr10	95294886	95295786	.
111	chr10	95297159	95298075	.
112	chr10	95308438	95309352	.
113	chr10	95504049	95504926	.
114	chr10	95531768	95532668	.
115	chr10	95600874	95601775	.
116	chr10	95664235	95665127	.
117	chr10	95697135	95698030	.
118	chr10	95757797	95758591	.
119	chr10	95789644	95790538	.
120	chr10	95792094	95792946	.
121	chr10	95793400	95794265	.
122	chr10	95864897	95865794	.
123	chr11	10041544	10042451	.
124	chr11	101516273	101517186	.
125	chr11	101582090	101582890	.
126	chr11	101583170	101584074	.
127	chr11	101914632	101915531	.
128	chr11	10285098	10286003	.
129	chr11	10304588	10305368	.
130	chr11	10477815	10478708	.
131	chr11	10659441	10660269	.
132	chr11	10663757	10664658	.
133	chr11	10722113	10723005	.
134	chr11	10725124	10726024	.
135	chr11	10735452	10736365	.
136	chr11	10750738	10751643	.
137	chr11	10786180	10786997	.
138	chr11	110069088	110069958	.
139	chr11	110076085	110076983	.
140	chr11	110112207	110113021	.
141	chr11	117950959	117951841	.
142	chr11	117985862	117986762	.
143	chr11	118213958	118214871	.
144	chr11	118224563	118225399	.
145	chr11	118228196	118228865	.
146	chr11	118240592	118241654	.
147	chr11	119172185	119173077	.
148	chr11	120324941	120325839	.
149	chr11	120335966	120336830	.
150	chr11	120339264	120340158	.
151	chr11	120511023	120511879	.
152	chr11	120545533	120546419	.
153	chr11	120552144	120553033	.
154	chr11	120564613	120565449	.
155	chr11	120598317	120599223	.
156	chr11	120622119	120623042	.
157	chr11	12094646	12095527	.
158	chr11	120952439	120953291	.
159	chr11	12110101	12110971	.
160	chr11	12114336	12115238	.
161	chr11	12116191	12117077	.
162	chr11	12124470	12125370	.
163	chr11	12126304	12127199	.
164	chr11	12127977	12128898	.
165	chr11	121416913	121417826	.
166	chr11	121418456	121419273	.
167	chr11	121435877	121436757	.
168	chr11	121464309	121465187	.
169	chr11	12149507	12150386	.
170	chr11	121588462	121589353	.
171	chr11	12159201	12160112	.
172	chr11	12166814	12167716	.
173	chr11	12200831	12201755	.
174	chr11	12216699	12217606	.
175	chr11	12224283	12225156	.
176	chr11	122694980	122695798	.
177	chr11	122697461	122698325	.
178	chr11	122717124	122718043	.
179	chr11	122755225	122755840	.
180	chr11	123480277	123481174	.
181	chr11	124075876	124076782	.
182	chr11	124716256	124717134	.
183	chr11	124725245	124726024	.
184	chr11	124739548	124740339	.
185	chr11	124758094	124758979	.
186	chr11	124759534	124760237	.
187	chr11	124761886	124762740	.
188	chr11	124762881	124763743	.
189	chr11	124800003	124800826	.
190	chr11	126311344	126312195	.
191	chr11	126345806	126346740	.
192	chr11	126353111	126353997	.
193	chr11	126355188	126356108	.
194	chr11	126356558	126357181	.
195	chr11	126400215	126401110	.
196	chr11	126420075	126420962	.
197	chr11	128476493	128477403	.
198	chr11	128565640	128566542	.
199	chr11	14611713	14612581	.
200	chr11	14813238	14814099	.
201	chr11	2526732	2527604	.
202	chr11	27698670	27699579	.
203	chr11	2778362	2779280	.
204	chr11	3124186	3125096	.
205	chr11	329113	330006	.
206	chr11	34208233	34209138	.
207	chr11	34371259	34372136	.
208	chr11	350443	351351	.
209	chr11	36104717	36105632	.
210	chr11	44531235	44531827	.
